Day,WY,month,discharge_cfps,wy_date,E_day,r_day,dishcarge_cmps
5,2005,AUG,0.39,2005-08-05,NA,NA,0.011043570170879997
5,2005,SEP,0.24,2005-09-05,NA,NA,0.0067960431820799985
6,2005,OCT,0.37,2005-10-06,NA,NA,0.010477233239039997
6,2005,NOV,0.36,2005-11-06,NA,NA,0.010194064773119998
6,2005,DEC,2.4,2005-12-06,NA,NA,0.06796043182079999
6,2005,JAN,1.3,2005-01-06,NA,NA,0.036811900569599994
6,2005,FEB,1.8,2005-02-06,NA,NA,0.050970323865599985
6,2005,MAR,1.6,2005-03-06,NA,NA,0.0453069545472
6,2005,APR,8.8,2005-04-06,NA,NA,0.24918825000959996
6,2005,MAY,14,2005-05-06,NA,NA,0.39643585228799993
6,2005,JUN,0.67,2005-06-06,NA,NA,0.018972287216639995
6,2005,JUL,0.28,2005-07-06,NA,NA,0.007928717045759998
6,2005,AUG,0.31,2005-08-06,NA,NA,0.008778222443519997
6,2005,SEP,0.24,2005-09-06,NA,NA,0.0067960431820799985
7,2005,OCT,0.37,2005-10-07,NA,NA,0.010477233239039997
7,2005,NOV,0.36,2005-11-07,NA,NA,0.010194064773119998
7,2005,DEC,0.48,2005-12-07,NA,NA,0.013592086364159997
7,2005,JAN,1.3,2005-01-07,NA,NA,0.036811900569599994
7,2005,FEB,1.4,2005-02-07,NA,NA,0.03964358522879999
7,2005,MAR,1.7,2005-03-07,NA,NA,0.048138639206399984
7,2005,APR,21,2005-04-07,NA,NA,0.5946537784319998
7,2005,MAY,12,2005-05-07,NA,NA,0.3398021591039999
7,2005,JUN,0.62,2005-06-07,NA,NA,0.017556444887039994
7,2005,JUL,0.28,2005-07-07,NA,NA,0.007928717045759998
7,2005,AUG,2.4,2005-08-07,NA,NA,0.06796043182079999
7,2005,SEP,0.26,2005-09-07,NA,NA,0.007362380113919999
8,2005,OCT,0.37,2005-10-08,NA,NA,0.010477233239039997
8,2005,NOV,0.37,2005-11-08,NA,NA,0.010477233239039997
8,2005,DEC,0.37,2005-12-08,NA,NA,0.010477233239039997
8,2005,JAN,1.4,2005-01-08,NA,NA,0.03964358522879999
8,2005,FEB,1.8,2005-02-08,NA,NA,0.050970323865599985
8,2005,MAR,1.8,2005-03-08,NA,NA,0.050970323865599985
8,2005,APR,50,2005-04-08,NA,NA,1.4158423295999996
8,2005,MAY,11,2005-05-08,NA,NA,0.3114853125119999
8,2005,JUN,0.59,2005-06-08,NA,NA,0.016706939489279996
8,2005,JUL,0.28,2005-07-08,NA,NA,0.007928717045759998
8,2005,AUG,0.41,2005-08-08,NA,NA,0.011609907102719997
8,2005,SEP,1.5,2005-09-08,NA,NA,0.04247526988799999
9,2005,OCT,0.37,2005-10-09,NA,NA,0.010477233239039997
9,2005,NOV,0.39,2005-11-09,NA,NA,0.011043570170879997
9,2005,DEC,0.36,2005-12-09,NA,NA,0.010194064773119998
9,2005,JAN,1.4,2005-01-09,NA,NA,0.03964358522879999
9,2005,FEB,5.7,2005-02-09,NA,NA,0.16140602557439995
9,2005,MAR,1.9,2005-03-09,NA,NA,0.05380200852479998
9,2005,APR,41,2005-04-09,NA,NA,1.1609907102719996
9,2005,MAY,10,2005-05-09,NA,NA,0.2831684659199999
9,2005,JUN,0.59,2005-06-09,NA,NA,0.016706939489279996
9,2005,JUL,0.28,2005-07-09,NA,NA,0.007928717045759998
9,2005,AUG,0.3,2005-08-09,NA,NA,0.008495053977599998
9,2005,SEP,0.38,2005-09-09,NA,NA,0.010760401704959998
10,2005,OCT,0.36,2005-10-10,NA,NA,0.010194064773119998
10,2005,NOV,0.37,2005-11-10,NA,NA,0.010477233239039997
10,2005,DEC,0.36,2005-12-10,NA,NA,0.010194064773119998
10,2005,JAN,1.6,2005-01-10,NA,NA,0.0453069545472
10,2005,FEB,1.9,2005-02-10,NA,NA,0.05380200852479998
10,2005,MAR,1.9,2005-03-10,NA,NA,0.05380200852479998
10,2005,APR,19,2005-04-10,NA,NA,0.5380200852479999
10,2005,MAY,8.6,2005-05-10,NA,NA,0.24352488069119996
10,2005,JUN,0.64,2005-06-10,NA,NA,0.018122781818879996
10,2005,JUL,0.28,2005-07-10,NA,NA,0.007928717045759998
10,2005,AUG,0.59,2005-08-10,NA,NA,0.016706939489279996
10,2005,SEP,0.29,2005-09-10,NA,NA,0.008211885511679997
11,2005,OCT,0.44,2005-10-11,NA,NA,0.012459412500479997
11,2005,NOV,0.37,2005-11-11,NA,NA,0.010477233239039997
11,2005,DEC,0.36,2005-12-11,NA,NA,0.010194064773119998
11,2005,JAN,2,2005-01-11,NA,NA,0.05663369318399999
11,2005,FEB,1.7,2005-02-11,NA,NA,0.048138639206399984
11,2005,MAR,2,2005-03-11,NA,NA,0.05663369318399999
11,2005,APR,15,2005-04-11,NA,NA,0.42475269887999995
11,2005,MAY,6.7,2005-05-11,NA,NA,0.18972287216639996
11,2005,JUN,0.64,2005-06-11,NA,NA,0.018122781818879996
11,2005,JUL,0.28,2005-07-11,NA,NA,0.007928717045759998
11,2005,AUG,1.8,2005-08-11,NA,NA,0.050970323865599985
11,2005,SEP,0.26,2005-09-11,NA,NA,0.007362380113919999
12,2005,OCT,0.38,2005-10-12,NA,NA,0.010760401704959998
12,2005,NOV,0.37,2005-11-12,NA,NA,0.010477233239039997
12,2005,DEC,0.36,2005-12-12,NA,NA,0.010194064773119998
12,2005,JAN,1.5,2005-01-12,NA,NA,0.04247526988799999
12,2005,FEB,2.4,2005-02-12,NA,NA,0.06796043182079999
12,2005,MAR,2.3,2005-03-12,NA,NA,0.06512874716159997
12,2005,APR,18,2005-04-12,NA,NA,0.5097032386559999
12,2005,MAY,5.5,2005-05-12,NA,NA,0.15574265625599995
12,2005,JUN,0.85,2005-06-12,NA,NA,0.024069319603199992
12,2005,JUL,0.28,2005-07-12,NA,NA,0.007928717045759998
12,2005,AUG,0.71,2005-08-12,NA,NA,0.020104961080319995
12,2005,SEP,0.24,2005-09-12,NA,NA,0.0067960431820799985
13,2005,OCT,0.37,2005-10-13,NA,NA,0.010477233239039997
13,2005,NOV,0.36,2005-11-13,NA,NA,0.010194064773119998
13,2005,DEC,0.36,2005-12-13,NA,NA,0.010194064773119998
13,2005,JAN,2.1,2005-01-13,E,NA,0.05946537784319999
13,2005,FEB,2,2005-02-13,NA,NA,0.05663369318399999
13,2005,MAR,2.5,2005-03-13,NA,NA,0.07079211647999997
13,2005,APR,45,2005-04-13,NA,NA,1.2742580966399997
13,2005,MAY,4.9,2005-05-13,NA,NA,0.1387525483008
13,2005,JUN,0.63,2005-06-13,NA,NA,0.01783961335296
13,2005,JUL,0.29,2005-07-13,NA,NA,0.008211885511679997
13,2005,AUG,0.44,2005-08-13,NA,NA,0.012459412500479997
13,2005,SEP,0.24,2005-09-13,NA,NA,0.0067960431820799985
14,2005,OCT,0.37,2005-10-14,NA,NA,0.010477233239039997
14,2005,NOV,0.45,2005-11-14,NA,NA,0.012742580966399996
14,2005,DEC,0.38,2005-12-14,NA,NA,0.010760401704959998
14,2005,JAN,2,2005-01-14,E,NA,0.05663369318399999
14,2005,FEB,1.8,2005-02-14,NA,NA,0.050970323865599985
14,2005,MAR,2.3,2005-03-14,NA,NA,0.06512874716159997
14,2005,APR,88,2005-04-14,NA,NA,2.491882500095999
14,2005,MAY,4.4,2005-05-14,NA,NA,0.12459412500479998
14,2005,JUN,0.58,2005-06-14,NA,NA,0.016423771023359995
14,2005,JUL,0.29,2005-07-14,NA,NA,0.008211885511679997
14,2005,AUG,0.64,2005-08-14,NA,NA,0.018122781818879996
14,2005,SEP,0.24,2005-09-14,NA,NA,0.0067960431820799985
15,2005,OCT,0.37,2005-10-15,NA,NA,0.010477233239039997
15,2005,NOV,0.36,2005-11-15,NA,NA,0.010194064773119998
15,2005,DEC,0.75,2005-12-15,NA,NA,0.021237634943999995
15,2005,JAN,2.1,2005-01-15,E,NA,0.05946537784319999
15,2005,FEB,1.8,2005-02-15,NA,NA,0.050970323865599985
15,2005,MAR,5.2,2005-03-15,NA,NA,0.14724760227839997
15,2005,APR,116,2005-04-15,NA,NA,3.2847542046719993
15,2005,MAY,4.2,2005-05-15,NA,NA,0.11893075568639998
15,2005,JUN,0.59,2005-06-15,NA,NA,0.016706939489279996
15,2005,JUL,0.29,2005-07-15,NA,NA,0.008211885511679997
15,2005,AUG,1.8,2005-08-15,NA,NA,0.050970323865599985
15,2005,SEP,0.24,2005-09-15,NA,NA,0.0067960431820799985
16,2005,OCT,0.37,2005-10-16,NA,NA,0.010477233239039997
16,2005,NOV,0.38,2005-11-16,NA,NA,0.010760401704959998
16,2005,DEC,1.3,2005-12-16,NA,NA,0.036811900569599994
16,2005,JAN,2.2,2005-01-16,E,NA,0.06229706250239999
16,2005,FEB,2,2005-02-16,NA,NA,0.05663369318399999
16,2005,MAR,5,2005-03-16,NA,NA,0.14158423295999994
16,2005,APR,85,2005-04-16,NA,NA,2.4069319603199992
16,2005,MAY,3.7,2005-05-16,NA,NA,0.10477233239039999
16,2005,JUN,0.56,2005-06-16,NA,NA,0.015857434091519997
16,2005,JUL,0.29,2005-07-16,NA,NA,0.008211885511679997
16,2005,AUG,0.47,2005-08-16,NA,NA,0.013308917898239996
16,2005,SEP,0.24,2005-09-16,NA,NA,0.0067960431820799985
17,2005,OCT,0.37,2005-10-17,NA,NA,0.010477233239039997
17,2005,NOV,0.37,2005-11-17,NA,NA,0.010477233239039997
17,2005,DEC,1.3,2005-12-17,NA,NA,0.036811900569599994
17,2005,JAN,2.1,2005-01-17,E,NA,0.05946537784319999
17,2005,FEB,1.8,2005-02-17,NA,NA,0.050970323865599985
17,2005,MAR,3,2005-03-17,NA,NA,0.08495053977599998
17,2005,APR,116,2005-04-17,NA,NA,3.2847542046719993
17,2005,MAY,3,2005-05-17,NA,NA,0.08495053977599998
17,2005,JUN,0.54,2005-06-17,NA,NA,0.015291097159679998
17,2005,JUL,0.29,2005-07-17,NA,NA,0.008211885511679997
17,2005,AUG,0.33,2005-08-17,NA,NA,0.009344559375359997
17,2005,SEP,0.24,2005-09-17,NA,NA,0.0067960431820799985
18,2005,OCT,0.37,2005-10-18,NA,NA,0.010477233239039997
18,2005,NOV,0.36,2005-11-18,NA,NA,0.010194064773119998
18,2005,DEC,0.68,2005-12-18,NA,NA,0.01925545568256
18,2005,JAN,2.1,2005-01-18,E,NA,0.05946537784319999
18,2005,FEB,2,2005-02-18,NA,NA,0.05663369318399999
18,2005,MAR,2.1,2005-03-18,NA,NA,0.05946537784319999
18,2005,APR,101,2005-04-18,NA,NA,2.860001505791999
18,2005,MAY,2.5,2005-05-18,NA,NA,0.07079211647999997
18,2005,JUN,0.53,2005-06-18,NA,NA,0.015007928693759998
18,2005,JUL,0.29,2005-07-18,NA,NA,0.008211885511679997
18,2005,AUG,0.29,2005-08-18,NA,NA,0.008211885511679997
18,2005,SEP,0.24,2005-09-18,NA,NA,0.0067960431820799985
19,2005,OCT,0.37,2005-10-19,NA,NA,0.010477233239039997
19,2005,NOV,0.37,2005-11-19,NA,NA,0.010477233239039997
19,2005,DEC,1.6,2005-12-19,NA,NA,0.0453069545472
19,2005,JAN,2,2005-01-19,E,NA,0.05663369318399999
19,2005,FEB,2.3,2005-02-19,NA,NA,0.06512874716159997
19,2005,MAR,2,2005-03-19,NA,NA,0.05663369318399999
19,2005,APR,64,2005-04-19,NA,NA,1.8122781818879996
19,2005,MAY,2.3,2005-05-19,NA,NA,0.06512874716159997
19,2005,JUN,0.51,2005-06-19,NA,NA,0.014441591761919996
19,2005,JUL,0.29,2005-07-19,NA,NA,0.008211885511679997
19,2005,AUG,0.27,2005-08-19,NA,NA,0.007645548579839999
19,2005,SEP,0.24,2005-09-19,NA,NA,0.0067960431820799985
20,2005,OCT,0.37,2005-10-20,NA,NA,0.010477233239039997
20,2005,NOV,0.36,2005-11-20,NA,NA,0.010194064773119998
20,2005,DEC,2.9,2005-12-20,NA,NA,0.08211885511679998
20,2005,JAN,2,2005-01-20,E,NA,0.05663369318399999
20,2005,FEB,1.9,2005-02-20,NA,NA,0.05380200852479998
20,2005,MAR,2.1,2005-03-20,NA,NA,0.05946537784319999
20,2005,APR,41,2005-04-20,NA,NA,1.1609907102719996
20,2005,MAY,2,2005-05-20,NA,NA,0.05663369318399999
20,2005,JUN,0.51,2005-06-20,NA,NA,0.014441591761919996
20,2005,JUL,0.29,2005-07-20,NA,NA,0.008211885511679997
20,2005,AUG,0.26,2005-08-20,NA,NA,0.007362380113919999
20,2005,SEP,0.25,2005-09-20,NA,NA,0.0070792116479999985
21,2005,OCT,0.37,2005-10-21,NA,NA,0.010477233239039997
21,2005,NOV,0.38,2005-11-21,NA,NA,0.010760401704959998
21,2005,DEC,5,2005-12-21,NA,NA,0.14158423295999994
21,2005,JAN,1.5,2005-01-21,NA,NA,0.04247526988799999
21,2005,FEB,1.8,2005-02-21,NA,NA,0.050970323865599985
21,2005,MAR,2.2,2005-03-21,NA,NA,0.06229706250239999
21,2005,APR,27,2005-04-21,NA,NA,0.7645548579839998
21,2005,MAY,1.8,2005-05-21,NA,NA,0.050970323865599985
21,2005,JUN,0.39,2005-06-21,NA,NA,0.011043570170879997
21,2005,JUL,0.29,2005-07-21,NA,NA,0.008211885511679997
21,2005,AUG,0.24,2005-08-21,NA,NA,0.0067960431820799985
21,2005,SEP,0.25,2005-09-21,NA,NA,0.0070792116479999985
22,2005,OCT,0.38,2005-10-22,NA,NA,0.010760401704959998
22,2005,NOV,0.37,2005-11-22,NA,NA,0.010477233239039997
22,2005,DEC,3.3,2005-12-22,NA,NA,0.09344559375359997
22,2005,JAN,1.6,2005-01-22,NA,NA,0.0453069545472
22,2005,FEB,1.8,2005-02-22,NA,NA,0.050970323865599985
22,2005,MAR,2.4,2005-03-22,NA,NA,0.06796043182079999
22,2005,APR,20,2005-04-22,NA,NA,0.5663369318399998
22,2005,MAY,1.6,2005-05-22,NA,NA,0.0453069545472
22,2005,JUN,0.28,2005-06-22,NA,NA,0.007928717045759998
22,2005,JUL,0.29,2005-07-22,NA,NA,0.008211885511679997
22,2005,AUG,0.24,2005-08-22,NA,NA,0.0067960431820799985
22,2005,SEP,0.26,2005-09-22,NA,NA,0.007362380113919999
23,2005,OCT,0.36,2005-10-23,NA,NA,0.010194064773119998
23,2005,NOV,0.38,2005-11-23,NA,NA,0.010760401704959998
23,2005,DEC,4.5,2005-12-23,NA,NA,0.12742580966399997
23,2005,JAN,1.5,2005-01-23,NA,NA,0.04247526988799999
23,2005,FEB,1.7,2005-02-23,NA,NA,0.048138639206399984
23,2005,MAR,2.2,2005-03-23,NA,NA,0.06229706250239999
23,2005,APR,19,2005-04-23,NA,NA,0.5380200852479999
23,2005,MAY,1.5,2005-05-23,NA,NA,0.04247526988799999
23,2005,JUN,0.28,2005-06-23,NA,NA,0.007928717045759998
23,2005,JUL,0.28,2005-07-23,NA,NA,0.007928717045759998
23,2005,AUG,0.32,2005-08-23,NA,NA,0.009061390909439998
23,2005,SEP,0.25,2005-09-23,NA,NA,0.0070792116479999985
24,2005,OCT,0.37,2005-10-24,NA,NA,0.010477233239039997
24,2005,NOV,0.55,2005-11-24,NA,NA,0.015574265625599997
24,2005,DEC,4.8,2005-12-24,NA,NA,0.13592086364159997
24,2005,JAN,1.5,2005-01-24,NA,NA,0.04247526988799999
24,2005,FEB,1.9,2005-02-24,NA,NA,0.05380200852479998
24,2005,MAR,2.2,2005-03-24,NA,NA,0.06229706250239999
24,2005,APR,76,2005-04-24,NA,NA,2.1520803409919997
24,2005,MAY,1.4,2005-05-24,NA,NA,0.03964358522879999
24,2005,JUN,0.28,2005-06-24,NA,NA,0.007928717045759998
24,2005,JUL,0.3,2005-07-24,NA,NA,0.008495053977599998
24,2005,AUG,0.29,2005-08-24,NA,NA,0.008211885511679997
24,2005,SEP,0.25,2005-09-24,NA,NA,0.0070792116479999985
25,2005,OCT,0.38,2005-10-25,NA,NA,0.010760401704959998
25,2005,NOV,2.4,2005-11-25,NA,NA,0.06796043182079999
25,2005,DEC,8.1,2005-12-25,NA,NA,0.22936645739519992
25,2005,JAN,1.7,2005-01-25,NA,NA,0.048138639206399984
25,2005,FEB,1.6,2005-02-25,NA,NA,0.0453069545472
25,2005,MAR,2.1,2005-03-25,NA,NA,0.05946537784319999
25,2005,APR,45,2005-04-25,NA,NA,1.2742580966399997
25,2005,MAY,1.3,2005-05-25,NA,NA,0.036811900569599994
25,2005,JUN,0.27,2005-06-25,NA,NA,0.007645548579839999
25,2005,JUL,0.43,2005-07-25,NA,NA,0.012176244034559996
25,2005,AUG,0.25,2005-08-25,NA,NA,0.0070792116479999985
25,2005,SEP,0.24,2005-09-25,NA,NA,0.0067960431820799985
26,2005,OCT,0.38,2005-10-26,NA,NA,0.010760401704959998
26,2005,NOV,0.36,2005-11-26,NA,NA,0.010194064773119998
26,2005,DEC,9.9,2005-12-26,NA,NA,0.2803367812607999
26,2005,JAN,1.7,2005-01-26,NA,NA,0.048138639206399984
26,2005,FEB,1.6,2005-02-26,NA,NA,0.0453069545472
26,2005,MAR,2.2,2005-03-26,NA,NA,0.06229706250239999
26,2005,APR,33,2005-04-26,NA,NA,0.9344559375359998
26,2005,MAY,1.2,2005-05-26,NA,NA,0.03398021591039999
26,2005,JUN,0.27,2005-06-26,NA,NA,0.007645548579839999
26,2005,JUL,0.35,2005-07-26,NA,NA,0.009910896307199997
26,2005,AUG,0.24,2005-08-26,NA,NA,0.0067960431820799985
26,2005,SEP,0.24,2005-09-26,NA,NA,0.0067960431820799985
27,2005,OCT,0.4,2005-10-27,NA,NA,0.0113267386368
27,2005,NOV,1.6,2005-11-27,NA,NA,0.0453069545472
27,2005,DEC,8.4,2005-12-27,NA,NA,0.23786151137279996
27,2005,JAN,1.8,2005-01-27,NA,NA,0.050970323865599985
27,2005,FEB,2.3,2005-02-27,NA,NA,0.06512874716159997
27,2005,MAR,2.4,2005-03-27,NA,NA,0.06796043182079999
27,2005,APR,27,2005-04-27,NA,NA,0.7645548579839998
27,2005,MAY,1.2,2005-05-27,NA,NA,0.03398021591039999
27,2005,JUN,0.27,2005-06-27,NA,NA,0.007645548579839999
27,2005,JUL,0.29,2005-07-27,NA,NA,0.008211885511679997
27,2005,AUG,0.25,2005-08-27,NA,NA,0.0070792116479999985
27,2005,SEP,0.25,2005-09-27,NA,NA,0.0070792116479999985
28,2005,OCT,0.42,2005-10-28,NA,NA,0.011893075568639997
28,2005,NOV,0.49,2005-11-28,NA,NA,0.013875254830079996
28,2005,DEC,5,2005-12-28,NA,NA,0.14158423295999994
28,2005,JAN,1.6,2005-01-28,NA,NA,0.0453069545472
28,2005,FEB,3.1,2005-02-28,NA,NA,0.08778222443519998
28,2005,MAR,2.3,2005-03-28,NA,NA,0.06512874716159997
28,2005,APR,21,2005-04-28,NA,NA,0.5946537784319998
28,2005,MAY,1.1,2005-05-28,NA,NA,0.031148531251199995
28,2005,JUN,0.27,2005-06-28,NA,NA,0.007645548579839999
28,2005,JUL,0.28,2005-07-28,NA,NA,0.007928717045759998
28,2005,AUG,0.26,2005-08-28,NA,NA,0.007362380113919999
28,2005,SEP,0.25,2005-09-28,NA,NA,0.0070792116479999985
29,2005,OCT,0.42,2005-10-29,NA,NA,0.011893075568639997
29,2005,NOV,1.4,2005-11-29,NA,NA,0.03964358522879999
29,2005,DEC,4.9,2005-12-29,NA,NA,0.1387525483008
29,2005,JAN,1.5,2005-01-29,NA,NA,0.04247526988799999
29,2005,FEB,NA,NA,NA,NA,NA
29,2005,MAR,2.4,2005-03-29,NA,NA,0.06796043182079999
29,2005,APR,22,2005-04-29,NA,NA,0.6229706250239998
29,2005,MAY,1.1,2005-05-29,NA,NA,0.031148531251199995
29,2005,JUN,0.27,2005-06-29,NA,NA,0.007645548579839999
29,2005,JUL,0.27,2005-07-29,NA,NA,0.007645548579839999
29,2005,AUG,0.21,2005-08-29,NA,NA,0.005946537784319999
29,2005,SEP,0.28,2005-09-29,NA,NA,0.007928717045759998
30,2005,OCT,0.37,2005-10-30,NA,NA,0.010477233239039997
30,2005,NOV,0.41,2005-11-30,NA,NA,0.011609907102719997
30,2005,DEC,4.4,2005-12-30,NA,NA,0.12459412500479998
30,2005,JAN,1.5,2005-01-30,NA,NA,0.04247526988799999
30,2005,FEB,NA,NA,NA,NA,NA
30,2005,MAR,2.3,2005-03-30,NA,NA,0.06512874716159997
30,2005,APR,20,2005-04-30,NA,NA,0.5663369318399998
30,2005,MAY,0.99,2005-05-30,NA,NA,0.028033678126079993
30,2005,JUN,0.27,2005-06-30,NA,NA,0.007645548579839999
30,2005,JUL,0.28,2005-07-30,NA,NA,0.007928717045759998
30,2005,AUG,0.2,2005-08-30,NA,NA,0.0056633693184
30,2005,SEP,0.25,2005-09-30,NA,NA,0.0070792116479999985
31,2005,OCT,0.37,2005-10-31,NA,NA,0.010477233239039997
31,2005,NOV,NA,NA,NA,NA,NA
31,2005,DEC,1.3,2005-12-31,NA,NA,0.036811900569599994
31,2005,JAN,1.6,2005-01-31,NA,NA,0.0453069545472
31,2005,FEB,NA,NA,NA,NA,NA
31,2005,MAR,3.6,2005-03-31,NA,NA,0.10194064773119997
31,2005,APR,NA,NA,NA,NA,NA
31,2005,MAY,0.97,2005-05-31,NA,NA,0.02746734119423999
31,2005,JUN,NA,NA,NA,NA,NA
31,2005,JUL,0.28,2005-07-31,NA,NA,0.007928717045759998
31,2005,AUG,0.2,2005-08-31,NA,NA,0.0056633693184
31,2005,SEP,NA,NA,NA,NA,NA
1,2006,OCT,1,2006-10-01,NA,NA,0.028316846591999994
1,2006,NOV,0.96,2006-11-01,NA,NA,0.027184172728319994
1,2006,DEC,2.2,2006-12-01,E,NA,0.06229706250239999
1,2006,JAN,0.44,2006-01-01,E,NA,0.012459412500479997
1,2006,FEB,2.8,2006-02-01,NA,NA,0.07928717045759998
1,2006,MAR,1.7,2006-03-01,NA,NA,0.048138639206399984
1,2006,APR,2.3,2006-04-01,NA,NA,0.06512874716159997
1,2006,MAY,1.4,2006-05-01,NA,NA,0.03964358522879999
1,2006,JUN,0.53,2006-06-01,E,NA,0.015007928693759998
1,2006,JUL,1.4,2006-07-01,NA,NA,0.03964358522879999
1,2006,AUG,0.98,2006-08-01,NA,NA,0.027750509660159992
1,2006,SEP,1.2,2006-09-01,NA,NA,0.03398021591039999
2,2006,OCT,1,2006-10-02,NA,NA,0.028316846591999994
2,2006,NOV,0.97,2006-11-02,NA,NA,0.02746734119423999
2,2006,DEC,2.1,2006-12-02,E,NA,0.05946537784319999
2,2006,JAN,0.42,2006-01-02,E,NA,0.011893075568639997
2,2006,FEB,1.8,2006-02-02,NA,NA,0.050970323865599985
2,2006,MAR,1.8,2006-03-02,NA,NA,0.050970323865599985
2,2006,APR,2.1,2006-04-02,NA,NA,0.05946537784319999
2,2006,MAY,1.5,2006-05-02,NA,NA,0.04247526988799999
2,2006,JUN,0.53,2006-06-02,E,NA,0.015007928693759998
2,2006,JUL,1.4,2006-07-02,NA,NA,0.03964358522879999
2,2006,AUG,0.98,2006-08-02,NA,NA,0.027750509660159992
2,2006,SEP,1.3,2006-09-02,NA,NA,0.036811900569599994
3,2006,OCT,1,2006-10-03,NA,NA,0.028316846591999994
3,2006,NOV,0.98,2006-11-03,NA,NA,0.027750509660159992
3,2006,DEC,2,2006-12-03,E,NA,0.05663369318399999
3,2006,JAN,0.47,2006-01-03,E,NA,0.013308917898239996
3,2006,FEB,1.3,2006-02-03,NA,NA,0.036811900569599994
3,2006,MAR,1.7,2006-03-03,NA,NA,0.048138639206399984
3,2006,APR,2.1,2006-04-03,NA,NA,0.05946537784319999
3,2006,MAY,1.4,2006-05-03,NA,NA,0.03964358522879999
3,2006,JUN,0.53,2006-06-03,E,NA,0.015007928693759998
3,2006,JUL,1.5,2006-07-03,NA,NA,0.04247526988799999
3,2006,AUG,0.98,2006-08-03,NA,NA,0.027750509660159992
3,2006,SEP,1.3,2006-09-03,NA,NA,0.036811900569599994
4,2006,OCT,1,2006-10-04,NA,NA,0.028316846591999994
4,2006,NOV,0.98,2006-11-04,NA,NA,0.027750509660159992
4,2006,DEC,1.4,2006-12-04,E,NA,0.03964358522879999
4,2006,JAN,0.63,2006-01-04,E,NA,0.01783961335296
4,2006,FEB,1.2,2006-02-04,NA,NA,0.03398021591039999
4,2006,MAR,1.6,2006-03-04,NA,NA,0.0453069545472
4,2006,APR,2,2006-04-04,NA,NA,0.05663369318399999
4,2006,MAY,1.4,2006-05-04,NA,NA,0.03964358522879999
4,2006,JUN,0.53,2006-06-04,E,NA,0.015007928693759998
4,2006,JUL,1.4,2006-07-04,NA,NA,0.03964358522879999
4,2006,AUG,1,2006-08-04,NA,NA,0.028316846591999994
4,2006,SEP,1.2,2006-09-04,NA,NA,0.03398021591039999
5,2006,OCT,1,2006-10-05,NA,NA,0.028316846591999994
5,2006,NOV,0.96,2006-11-05,NA,NA,0.027184172728319994
5,2006,DEC,2,2006-12-05,E,NA,0.05663369318399999
5,2006,JAN,0.69,2006-01-05,E,NA,0.019538624148479993
5,2006,FEB,1.3,2006-02-05,NA,NA,0.036811900569599994
5,2006,MAR,2.4,2006-03-05,NA,NA,0.06796043182079999
5,2006,APR,1.9,2006-04-05,NA,NA,0.05380200852479998
5,2006,MAY,1.4,2006-05-05,NA,NA,0.03964358522879999
5,2006,JUN,0.53,2006-06-05,E,NA,0.015007928693759998
5,2006,JUL,1.4,2006-07-05,NA,NA,0.03964358522879999
5,2006,AUG,0.99,2006-08-05,NA,NA,0.028033678126079993
5,2006,SEP,1.2,2006-09-05,NA,NA,0.03398021591039999
6,2006,OCT,1,2006-10-06,NA,NA,0.028316846591999994
6,2006,NOV,0.96,2006-11-06,NA,NA,0.027184172728319994
6,2006,DEC,2.2,2006-12-06,E,NA,0.06229706250239999
6,2006,JAN,0.33,2006-01-06,E,NA,0.009344559375359997
6,2006,FEB,1.5,2006-02-06,NA,NA,0.04247526988799999
6,2006,MAR,1.9,2006-03-06,NA,NA,0.05380200852479998
6,2006,APR,1.7,2006-04-06,NA,NA,0.048138639206399984
6,2006,MAY,1.4,2006-05-06,NA,NA,0.03964358522879999
6,2006,JUN,0.53,2006-06-06,E,NA,0.015007928693759998
6,2006,JUL,1.4,2006-07-06,NA,NA,0.03964358522879999
6,2006,AUG,1.7,2006-08-06,NA,NA,0.048138639206399984
6,2006,SEP,1.2,2006-09-06,NA,NA,0.03398021591039999
7,2006,OCT,1,2006-10-07,NA,NA,0.028316846591999994
7,2006,NOV,0.97,2006-11-07,NA,NA,0.02746734119423999
7,2006,DEC,2.1,2006-12-07,E,NA,0.05946537784319999
7,2006,JAN,0.45,2006-01-07,E,NA,0.012742580966399996
7,2006,FEB,1.4,2006-02-07,NA,NA,0.03964358522879999
7,2006,MAR,1.7,2006-03-07,NA,NA,0.048138639206399984
7,2006,APR,1.7,2006-04-07,NA,NA,0.048138639206399984
7,2006,MAY,1.4,2006-05-07,NA,NA,0.03964358522879999
7,2006,JUN,0.53,2006-06-07,E,NA,0.015007928693759998
7,2006,JUL,1.5,2006-07-07,NA,NA,0.04247526988799999
7,2006,AUG,1.1,2006-08-07,NA,NA,0.031148531251199995
7,2006,SEP,1.2,2006-09-07,NA,NA,0.03398021591039999
8,2006,OCT,1.1,2006-10-08,NA,NA,0.031148531251199995
8,2006,NOV,0.97,2006-11-08,NA,NA,0.02746734119423999
8,2006,DEC,1.8,2006-12-08,E,NA,0.050970323865599985
8,2006,JAN,1,2006-01-08,E,NA,0.028316846591999994
8,2006,FEB,1.5,2006-02-08,NA,NA,0.04247526988799999
8,2006,MAR,1.8,2006-03-08,NA,NA,0.050970323865599985
8,2006,APR,1.7,2006-04-08,NA,NA,0.048138639206399984
8,2006,MAY,1.4,2006-05-08,NA,NA,0.03964358522879999
