Date,waterYear,ppt,tmean,freeze,precip_type,prism_snow_mm,month,prism_snow_mm_accum
1982-04-27,1982,0,7.824,0,rain,0,4,0
1982-04-28,1982,0,9.248,0,rain,0,4,0
1982-04-29,1982,0,9.035,0,rain,0,4,0
1982-04-30,1982,0,8.91,0,rain,0,4,0
1982-05-01,1982,3.723,9.169,0,rain,0,5,0
1982-05-02,1982,0,8.61,0,rain,0,5,0
1982-05-03,1982,2.983,9.377,0,rain,0,5,0
1982-05-04,1982,27.868,8.583,0,rain,0,5,0
1982-05-05,1982,2.116,2.633,0,rain,0,5,0
1982-05-06,1982,0,2.993,0,rain,0,5,0
1982-05-07,1982,0,7.353,0,rain,0,5,0
1982-05-08,1982,0,9.001,0,rain,0,5,0
1982-05-09,1982,0,7.181,0,rain,0,5,0
1982-05-10,1982,0,5.275,0,rain,0,5,0
1982-05-11,1982,3.251,4.422,0,rain,0,5,0
1982-05-12,1982,12.44,0.753,0,rain,0,5,0
1982-05-13,1982,0,4.157,0,rain,0,5,0
1982-05-14,1982,0,6.187,0,rain,0,5,0
1982-05-15,1982,0,6.732,0,rain,0,5,0
1982-05-16,1982,0,6.97,0,rain,0,5,0
1982-05-17,1982,0,9.137,0,rain,0,5,0
1982-05-18,1982,0,11.158,0,rain,0,5,0
1982-05-19,1982,0,8.445,0,rain,0,5,0
1982-05-20,1982,0,9.011,0,rain,0,5,0
1982-05-21,1982,0,11.986,0,rain,0,5,0
1982-05-22,1982,0,12.235,0,rain,0,5,0
1982-05-23,1982,0,11.391,0,rain,0,5,0
1982-05-24,1982,0,10.621,0,rain,0,5,0
1982-05-25,1982,0,11.675,0,rain,0,5,0
1982-05-26,1982,0,14.555,0,rain,0,5,0
1982-05-27,1982,0.01,10.339,0,rain,0,5,0
1982-05-28,1982,0,11.131,0,rain,0,5,0
1982-05-29,1982,0,11.487,0,rain,0,5,0
1982-05-30,1982,0,9.222,0,rain,0,5,0
1982-05-31,1982,0,12.559,0,rain,0,5,0
1982-06-01,1982,0,11.285,0,rain,0,6,0
1982-06-02,1982,0,11.012,0,rain,0,6,0
1982-06-03,1982,0,10.94,0,rain,0,6,0
1982-06-04,1982,0,12.977,0,rain,0,6,0
1982-06-05,1982,0,9.876,0,rain,0,6,0
1982-06-06,1982,0,10.97,0,rain,0,6,0
1982-06-07,1982,0,12.577,0,rain,0,6,0
1982-06-08,1982,0,12.865,0,rain,0,6,0
1982-06-09,1982,0,12.553,0,rain,0,6,0
1982-06-10,1982,0,14.019,0,rain,0,6,0
1982-06-11,1982,0,14.921,0,rain,0,6,0
1982-06-12,1982,0,15.85,0,rain,0,6,0
1982-06-13,1982,0,15.031,0,rain,0,6,0
1982-06-14,1982,0,12.411,0,rain,0,6,0
1982-06-15,1982,0,13.037,0,rain,0,6,0
1982-06-16,1982,0,15.286,0,rain,0,6,0
1982-06-17,1982,0,15.889,0,rain,0,6,0
1982-06-18,1982,0,14.039,0,rain,0,6,0
1982-06-19,1982,0,13.512,0,rain,0,6,0
1982-06-20,1982,0,14.658,0,rain,0,6,0
1982-06-21,1982,0,15.856,0,rain,0,6,0
1982-06-22,1982,0,15.708,0,rain,0,6,0
1982-06-23,1982,0,16.389,0,rain,0,6,0
1982-06-24,1982,0,16.889,0,rain,0,6,0
1982-06-25,1982,0,16.293,0,rain,0,6,0
1982-06-26,1982,0,16.5,0,rain,0,6,0
1982-06-27,1982,0,18.858,0,rain,0,6,0
1982-06-28,1982,0,19.756,0,rain,0,6,0
1982-06-29,1982,0,17.68,0,rain,0,6,0
1982-06-30,1982,1.131,15.055,0,rain,0,6,0
1982-07-01,1982,0,13.846,0,rain,0,7,0
1982-07-02,1982,0,15.386,0,rain,0,7,0
1982-07-03,1982,0,16.526,0,rain,0,7,0
1982-07-04,1982,0,15.836,0,rain,0,7,0
1982-07-05,1982,0,12.173,0,rain,0,7,0
1982-07-06,1982,0,12.314,0,rain,0,7,0
1982-07-07,1982,0,14.741,0,rain,0,7,0
1982-07-08,1982,0,14.941,0,rain,0,7,0
1982-07-09,1982,0,16.12,0,rain,0,7,0
1982-07-10,1982,0,18.31,0,rain,0,7,0
1982-07-11,1982,0,17.771,0,rain,0,7,0
1982-07-12,1982,0,19.51,0,rain,0,7,0
1982-07-13,1982,0,19.914,0,rain,0,7,0
1982-07-14,1982,0,20.257,0,rain,0,7,0
1982-07-15,1982,0,19.155,0,rain,0,7,0
1982-07-16,1982,1.178,18.923,0,rain,0,7,0
1982-07-17,1982,0,18.414,0,rain,0,7,0
1982-07-18,1982,0,18.528,0,rain,0,7,0
1982-07-19,1982,0,19.555,0,rain,0,7,0
1982-07-20,1982,0,19.945,0,rain,0,7,0
1982-07-21,1982,0,20.937,0,rain,0,7,0
1982-07-22,1982,1.932,19.752,0,rain,0,7,0
1982-07-23,1982,0,19.125,0,rain,0,7,0
1982-07-24,1982,0,17.112,0,rain,0,7,0
1982-07-25,1982,1.266,17.961,0,rain,0,7,0
1982-07-26,1982,7.821,17.995,0,rain,0,7,0
1982-07-27,1982,15.4,16.58,0,rain,0,7,0
1982-07-28,1982,15.312,15.571,0,rain,0,7,0
1982-07-29,1982,3.34,16.177,0,rain,0,7,0
1982-07-30,1982,2.404,16.414,0,rain,0,7,0
1982-07-31,1982,12.903,18.264,0,rain,0,7,0
1982-08-01,1982,14.525,17.671,0,rain,0,8,0
1982-08-02,1982,4.585,15.746,0,rain,0,8,0
1982-08-03,1982,0,15.647,0,rain,0,8,0
1982-08-04,1982,0,16.91,0,rain,0,8,0
1982-08-05,1982,0,18.331,0,rain,0,8,0
1982-08-06,1982,7.658,18.887,0,rain,0,8,0
1982-08-07,1982,1.18,18.16,0,rain,0,8,0
1982-08-08,1982,1.874,17.959,0,rain,0,8,0
1982-08-09,1982,3.723,18.363,0,rain,0,8,0
1982-08-10,1982,0,18.55,0,rain,0,8,0
1982-08-11,1982,3.699,17.939,0,rain,0,8,0
1982-08-12,1982,8.497,16.398,0,rain,0,8,0
1982-08-13,1982,8.106,15.551,0,rain,0,8,0
1982-08-14,1982,0,16.854,0,rain,0,8,0
1982-08-15,1982,3.33,17.753,0,rain,0,8,0
1982-08-16,1982,1.796,17.836,0,rain,0,8,0
1982-08-17,1982,0,18.186,0,rain,0,8,0
1982-08-18,1982,0,18.747,0,rain,0,8,0
1982-08-19,1982,0,18.637,0,rain,0,8,0
1982-08-20,1982,7.379,18.934,0,rain,0,8,0
1982-08-21,1982,1.626,17.063,0,rain,0,8,0
1982-08-22,1982,6.635,16.839,0,rain,0,8,0
1982-08-23,1982,6.059,16.488,0,rain,0,8,0
1982-08-24,1982,16.861,15.537,0,rain,0,8,0
1982-08-25,1982,10.928,14.068,0,rain,0,8,0
1982-08-26,1982,3.678,14.506,0,rain,0,8,0
1982-08-27,1982,0,15.815,0,rain,0,8,0
1982-08-28,1982,0,16.489,0,rain,0,8,0
1982-08-29,1982,0.33,16.849,0,rain,0,8,0
1982-08-30,1982,0,16.838,0,rain,0,8,0
1982-08-31,1982,0,17.403,0,rain,0,8,0
1982-09-01,1982,0,17.719,0,rain,0,9,0
1982-09-02,1982,0,17.687,0,rain,0,9,0
1982-09-03,1982,5.749,18.438,0,rain,0,9,0
1982-09-04,1982,8.257,17.009,0,rain,0,9,0
1982-09-05,1982,0,15.063,0,rain,0,9,0
1982-09-06,1982,0,15.193,0,rain,0,9,0
1982-09-07,1982,0.318,15.446,0,rain,0,9,0
1982-09-08,1982,0,14.955,0,rain,0,9,0
1982-09-09,1982,6.342,15.077,0,rain,0,9,0
1982-09-10,1982,11.285,13.927,0,rain,0,9,0
1982-09-11,1982,4.744,9.484,0,rain,0,9,0
1982-09-12,1982,6.955,8.212,0,rain,0,9,0
1982-09-13,1982,8.574,7.129,0,rain,0,9,0
1982-09-14,1982,0,7.529,0,rain,0,9,0
1982-09-15,1982,0,13.602,0,rain,0,9,0
1982-09-16,1982,0,14.405,0,rain,0,9,0
1982-09-17,1982,0,13.105,0,rain,0,9,0
1982-09-18,1982,0,12.281,0,rain,0,9,0
1982-09-19,1982,0,12.64,0,rain,0,9,0
1982-09-20,1982,27.663,12.63,0,rain,0,9,0
1982-09-21,1982,0,13.963,0,rain,0,9,0
1982-09-22,1982,0,14.982,0,rain,0,9,0
1982-09-23,1982,0,15.915,0,rain,0,9,0
1982-09-24,1982,0,16.324,0,rain,0,9,0
1982-09-25,1982,0,15.533,0,rain,0,9,0
1982-09-26,1982,0,15.309,0,rain,0,9,0
1982-09-27,1982,10.576,8.326,0,rain,0,9,0
1982-09-28,1982,0,5.265,0,rain,0,9,0
1982-09-29,1982,0,9.289,0,rain,0,9,0
1982-09-30,1982,0,9.552,0,rain,0,9,0
1982-10-01,1983,0,6.041,0,rain,0,10,0
1982-10-02,1983,0,7.397,0,rain,0,10,0
1982-10-03,1983,0,9.881,0,rain,0,10,0
1982-10-04,1983,0,11.044,0,rain,0,10,0
1982-10-05,1983,0,6.898,0,rain,0,10,0
1982-10-06,1983,0,7.412,0,rain,0,10,0
1982-10-07,1983,0,8.252,0,rain,0,10,0
1982-10-08,1983,0,0.604,0,rain,0,10,0
1982-10-09,1983,0,-0.675,1,snow,0,10,0
1982-10-10,1983,0,1.143,0,rain,0,10,0
1982-10-11,1983,0,1.562,0,rain,0,10,0
1982-10-12,1983,0,1.418,0,rain,0,10,0
1982-10-13,1983,0,3.935,0,rain,0,10,0
1982-10-14,1983,0,5.011,0,rain,0,10,0
1982-10-15,1983,0,7.746,0,rain,0,10,0
1982-10-16,1983,0,8.005,0,rain,0,10,0
1982-10-17,1983,0,8.492,0,rain,0,10,0
1982-10-18,1983,0,8.582,0,rain,0,10,0
1982-10-19,1983,0,3.496,0,rain,0,10,0
1982-10-20,1983,0,5.374,0,rain,0,10,0
1982-10-21,1983,0,6.028,0,rain,0,10,0
1982-10-22,1983,0,7.148,0,rain,0,10,0
1982-10-23,1983,0,9.061,0,rain,0,10,0
1982-10-24,1983,0,9.813,0,rain,0,10,0
1982-10-25,1983,0,9.262,0,rain,0,10,0
1982-10-26,1983,37.286,6.948,0,rain,0,10,0
1982-10-27,1983,0,-1.436,1,snow,0,10,0
1982-10-28,1983,0,-1.89,1,snow,0,10,0
1982-10-29,1983,0,1.905,0,rain,0,10,0
1982-10-30,1983,1.598,7.356,0,rain,0,10,0
1982-10-31,1983,0.173,2.458,0,rain,0,10,0
1982-11-01,1983,0,0.479,0,rain,0,11,0
1982-11-02,1983,0,-2.865,1,snow,0,11,0
1982-11-03,1983,0,-0.738,1,snow,0,11,0
1982-11-04,1983,0,2.587,0,rain,0,11,0
1982-11-05,1983,0,4.886,0,rain,0,11,0
1982-11-06,1983,0,5.087,0,rain,0,11,0
1982-11-07,1983,0,4.859,0,rain,0,11,0
1982-11-08,1983,17.226,3.209,0,rain,0,11,0
1982-11-09,1983,2.26,2.671,0,rain,0,11,0
1982-11-10,1983,9.847,0.672,0,rain,0,11,0
1982-11-11,1983,0,-3.959,1,snow,0,11,0
1982-11-12,1983,0,-1.646,1,snow,0,11,0
1982-11-13,1983,0,-2.34,1,snow,0,11,0
1982-11-14,1983,0,-2.595,1,snow,0,11,0
1982-11-15,1983,0,-1.541,1,snow,0,11,0
1982-11-16,1983,0,-0.805,1,snow,0,11,0
1982-11-17,1983,5.985,1.822,0,rain,0,11,0
1982-11-18,1983,2.318,1.597,0,rain,0,11,0
1982-11-19,1983,6.116,-1.421,1,snow,6.116,11,6.116
1982-11-20,1983,0,-2.039,1,snow,0,11,6.116
1982-11-21,1983,0,-2.224,1,snow,0,11,6.116
1982-11-22,1983,5.854,-2.48,1,snow,5.854,11,11.969999999999999
1982-11-23,1983,0,-4.073,1,snow,0,11,11.969999999999999
1982-11-24,1983,0,-2.657,1,snow,0,11,11.969999999999999
1982-11-25,1983,0,-2.58,1,snow,0,11,11.969999999999999
1982-11-26,1983,0,-1.722,1,snow,0,11,11.969999999999999
1982-11-27,1983,0,-1.342,1,snow,0,11,11.969999999999999
1982-11-28,1983,1.292,-0.929,1,snow,1.292,11,13.262
1982-11-29,1983,12.111,-1.844,1,snow,12.111,11,25.373
1982-11-30,1983,16.504,-2.028,1,snow,16.504,11,41.877
1982-12-01,1983,5.924,-6.342,1,snow,5.924,12,47.801
1982-12-02,1983,0,-5.983,1,snow,0,12,47.801
1982-12-03,1983,0,-3.139,1,snow,0,12,47.801
1982-12-04,1983,0,-0.144,1,snow,0,12,47.801
1982-12-05,1983,0,-0.637,1,snow,0,12,47.801
1982-12-06,1983,0,-0.207,1,snow,0,12,47.801
1982-12-07,1983,0,-1.774,1,snow,0,12,47.801
1982-12-08,1983,0,-0.567,1,snow,0,12,47.801
1982-12-09,1983,1.194,-0.199,1,snow,1.194,12,48.995000000000005
1982-12-10,1983,0,-0.151,1,snow,0,12,48.995000000000005
1982-12-11,1983,0,-1.06,1,snow,0,12,48.995000000000005
1982-12-12,1983,0,1.292,0,rain,0,12,48.995000000000005
1982-12-13,1983,0,-2.937,1,snow,0,12,48.995000000000005
1982-12-14,1983,0,-5.342,1,snow,0,12,48.995000000000005
1982-12-15,1983,0,-3.209,1,snow,0,12,48.995000000000005
1982-12-16,1983,0,1.938,0,rain,0,12,48.995000000000005
1982-12-17,1983,0,1.935,0,rain,0,12,48.995000000000005
1982-12-18,1983,0,-2.371,1,snow,0,12,48.995000000000005
1982-12-19,1983,0,0.105,0,rain,0,12,48.995000000000005
1982-12-20,1983,0,0.667,0,rain,0,12,48.995000000000005
1982-12-21,1983,0,1.715,0,rain,0,12,48.995000000000005
1982-12-22,1983,4.878,-0.672,1,snow,4.878,12,53.873000000000005
1982-12-23,1983,0.44,-4.959,1,snow,0.44,12,54.313
1982-12-24,1983,0,-9.149,1,snow,0,12,54.313
1982-12-25,1983,0,-7.49,1,snow,0,12,54.313
1982-12-26,1983,0,-5.587,1,snow,0,12,54.313
1982-12-27,1983,0,-7.606,1,snow,0,12,54.313
1982-12-28,1983,0,-12.145,1,snow,0,12,54.313
1982-12-29,1983,0,-10.645,1,snow,0,12,54.313
1982-12-30,1983,0,-10.645,1,snow,0,12,54.313
1982-12-31,1983,0,-7.101,1,snow,0,12,54.313
1983-01-01,1983,0,-6.424,1,snow,0,1,54.313
1983-01-02,1983,0,-4.028,1,snow,0,1,54.313
1983-01-03,1983,0,-3.813,1,snow,0,1,54.313
1983-01-04,1983,0,-3.176,1,snow,0,1,54.313
1983-01-05,1983,0,-0.133,1,snow,0,1,54.313
1983-01-06,1983,0,-0.122,1,snow,0,1,54.313
1983-01-07,1983,0,-0.672,1,snow,0,1,54.313
1983-01-08,1983,0,-0.398,1,snow,0,1,54.313
1983-01-09,1983,0,-5.234,1,snow,0,1,54.313
1983-01-10,1983,0,-1.467,1,snow,0,1,54.313
1983-01-11,1983,0,0.326,0,rain,0,1,54.313
1983-01-12,1983,0,1.977,0,rain,0,1,54.313
1983-01-13,1983,0,1.466,0,rain,0,1,54.313
1983-01-14,1983,0,1.007,0,rain,0,1,54.313
1983-01-15,1983,0,-0.516,1,snow,0,1,54.313
1983-01-16,1983,1.545,-0.361,1,snow,1.545,1,55.858000000000004
1983-01-17,1983,1.981,-2.186,1,snow,1.981,1,57.839000000000006
1983-01-18,1983,0,-2.713,1,snow,0,1,57.839000000000006
1983-01-19,1983,7.279,-4.105,1,snow,7.279,1,65.11800000000001
1983-01-20,1983,6.766,-5.74,1,snow,6.766,1,71.884
1983-01-21,1983,0,-6.137,1,snow,0,1,71.884
1983-01-22,1983,0,-4.156,1,snow,0,1,71.884
1983-01-23,1983,0,-3.049,1,snow,0,1,71.884
1983-01-24,1983,5.317,-3.028,1,snow,5.317,1,77.20100000000001
1983-01-25,1983,0,-3.422,1,snow,0,1,77.20100000000001
1983-01-26,1983,0,-0.692,1,snow,0,1,77.20100000000001
1983-01-27,1983,1.748,0.188,0,rain,0,1,77.20100000000001
1983-01-28,1983,0,-2.145,1,snow,0,1,77.20100000000001
1983-01-29,1983,2.804,-2.941,1,snow,2.804,1,80.005
1983-01-30,1983,0.416,-4.566,1,snow,0.416,1,80.421
1983-01-31,1983,0,-6.292,1,snow,0,1,80.421
1983-02-01,1983,0,-7.055,1,snow,0,2,80.421
1983-02-02,1983,0,-8.685,1,snow,0,2,80.421
1983-02-03,1983,8.92,-5.919,1,snow,8.92,2,89.34100000000001
1983-02-04,1983,19.972,-6.745,1,snow,19.972,2,109.313
1983-02-05,1983,0,-7.04,1,snow,0,2,109.313
1983-02-06,1983,1.087,-6.276,1,snow,1.087,2,110.4
1983-02-07,1983,6.148,-2.327,1,snow,6.148,2,116.548
1983-02-08,1983,3.313,-2.257,1,snow,3.313,2,119.861
1983-02-09,1983,0,-1.306,1,snow,0,2,119.861
1983-02-10,1983,0,-2.612,1,snow,0,2,119.861
1983-02-11,1983,0,-1.821,1,snow,0,2,119.861
1983-02-12,1983,0,0.45,0,rain,0,2,119.861
1983-02-13,1983,7.551,-0.1,1,snow,7.551,2,127.412
1983-02-14,1983,0,-1.88,1,snow,0,2,127.412
1983-02-15,1983,0,-0.69,1,snow,0,2,127.412
1983-02-16,1983,0,0.182,0,rain,0,2,127.412
1983-02-17,1983,0,-0.393,1,snow,0,2,127.412
1983-02-18,1983,7.699,2.655,0,rain,0,2,127.412
1983-02-19,1983,0,-2.481,1,snow,0,2,127.412
1983-02-20,1983,0,-1.354,1,snow,0,2,127.412
1983-02-21,1983,0,0.416,0,rain,0,2,127.412
1983-02-22,1983,0,0.84,0,rain,0,2,127.412
1983-02-23,1983,0,2.207,0,rain,0,2,127.412
1983-02-24,1983,0,2.082,0,rain,0,2,127.412
1983-02-25,1983,2.903,0.108,0,rain,0,2,127.412
1983-02-26,1983,16.689,-1.901,1,snow,16.689,2,144.101
1983-02-27,1983,15.808,-0.47,1,snow,15.808,2,159.909
1983-02-28,1983,0.754,0.138,0,rain,0,2,159.909
1983-03-01,1983,0,2.757,0,rain,0,3,159.909
1983-03-02,1983,0,2.728,0,rain,0,3,159.909
1983-03-03,1983,24.959,1.582,0,rain,0,3,159.909
1983-03-04,1983,1.007,-1.714,1,snow,1.007,3,160.916
1983-03-05,1983,0,-0.513,1,snow,0,3,160.916
1983-03-06,1983,0,-0.2,1,snow,0,3,160.916
1983-03-07,1983,0,0.446,0,rain,0,3,160.916
1983-03-08,1983,0,0.895,0,rain,0,3,160.916
1983-03-09,1983,0,3.188,0,rain,0,3,160.916
1983-03-10,1983,0,4.887,0,rain,0,3,160.916
1983-03-11,1983,0,5.398,0,rain,0,3,160.916
1983-03-12,1983,7.415,4.236,0,rain,0,3,160.916
1983-03-13,1983,6.38,4.859,0,rain,0,3,160.916
1983-03-14,1983,13.061,2.688,0,rain,0,3,160.916
1983-03-15,1983,0,-3.118,1,snow,0,3,160.916
1983-03-16,1983,0,-2.398,1,snow,0,3,160.916
1983-03-17,1983,19.783,-1.854,1,snow,19.783,3,180.699
1983-03-18,1983,15.717,-1.771,1,snow,15.717,3,196.416
1983-03-19,1983,8.385,-4.686,1,snow,8.385,3,204.80100000000002
1983-03-20,1983,0,-5.958,1,snow,0,3,204.80100000000002
1983-03-21,1983,15.851,-3.725,1,snow,15.851,3,220.65200000000002
1983-03-22,1983,9.476,-3.178,1,snow,9.476,3,230.12800000000001
1983-03-23,1983,4.403,-3.227,1,snow,4.403,3,234.531
1983-03-24,1983,13.503,-3.619,1,snow,13.503,3,248.03400000000002
1983-03-25,1983,0,-5.29,1,snow,0,3,248.03400000000002
1983-03-26,1983,0,-4.265,1,snow,0,3,248.03400000000002
1983-03-27,1983,0,-1.494,1,snow,0,3,248.03400000000002
1983-03-28,1983,25.635,-0.687,1,snow,25.635,3,273.669
1983-03-29,1983,0,-0.957,1,snow,0,3,273.669
1983-03-30,1983,0,5.038,0,rain,0,3,273.669
1983-03-31,1983,0,2.465,0,rain,0,3,273.669
1983-04-01,1983,0,-1.774,1,snow,0,4,0
1983-04-02,1983,0,1.582,0,rain,0,4,0
1983-04-03,1983,2.616,-4.666,1,snow,2.616,4,0
1983-04-04,1983,6.496,-7.921,1,snow,6.496,4,0
1983-04-05,1983,0,-7.295,1,snow,0,4,0
1983-04-06,1983,0,-6.192,1,snow,0,4,0
1983-04-07,1983,0,-5.692,1,snow,0,4,0
1983-04-08,1983,0,-3.817,1,snow,0,4,0
1983-04-09,1983,0,1.549,0,rain,0,4,0
1983-04-10,1983,0,3.734,0,rain,0,4,0
1983-04-11,1983,0.226,0.387,0,rain,0,4,0
1983-04-12,1983,6.252,-4.695,1,snow,6.252,4,0
1983-04-13,1983,2.376,-5.687,1,snow,2.376,4,0
1983-04-14,1983,0,-3.874,1,snow,0,4,0
1983-04-15,1983,0,-0.708,1,snow,0,4,0
1983-04-16,1983,0,1.993,0,rain,0,4,0
1983-04-17,1983,0,5.723,0,rain,0,4,0
1983-04-18,1983,0,4.383,0,rain,0,4,0
1983-04-19,1983,0,5.364,0,rain,0,4,0
1983-04-20,1983,1.895,3.326,0,rain,0,4,0
1983-04-21,1983,1.62,0.797,0,rain,0,4,0
1983-04-22,1983,0,3.135,0,rain,0,4,0
1983-04-23,1983,0,7.196,0,rain,0,4,0
1983-04-24,1983,0,8.841,0,rain,0,4,0
1983-04-25,1983,0,7.596,0,rain,0,4,0
1983-04-26,1983,0,4.755,0,rain,0,4,0
1983-04-27,1983,0,6.451,0,rain,0,4,0
1983-04-28,1983,0,7.224,0,rain,0,4,0
1983-04-29,1983,4.023,6.419,0,rain,0,4,0
1983-04-30,1983,6.621,2.091,0,rain,0,4,0
1983-05-01,1983,1.22,1.071,0,rain,0,5,0
1983-05-02,1983,0,1.483,0,rain,0,5,0
1983-05-03,1983,0,4.745,0,rain,0,5,0
1983-05-04,1983,0,6.885,0,rain,0,5,0
1983-05-05,1983,0,8.264,0,rain,0,5,0
1983-05-06,1983,0,3.293,0,rain,0,5,0
1983-05-07,1983,0,7.187,0,rain,0,5,0
1983-05-08,1983,0,10.711,0,rain,0,5,0
1983-05-09,1983,0,9.458,0,rain,0,5,0
1983-05-10,1983,0,8.491,0,rain,0,5,0
1983-05-11,1983,0,3.134,0,rain,0,5,0
1983-05-12,1983,0,4.317,0,rain,0,5,0
1983-05-13,1983,0,4.422,0,rain,0,5,0
1983-05-14,1983,0,2.487,0,rain,0,5,0
1983-05-15,1983,0,4.278,0,rain,0,5,0
1983-05-16,1983,0,3.135,0,rain,0,5,0
1983-05-17,1983,0,1.221,0,rain,0,5,0
1983-05-18,1983,5.789,3.572,0,rain,0,5,0
1983-05-19,1983,31.131,4.076,0,rain,0,5,0
1983-05-20,1983,0,4.561,0,rain,0,5,0
1983-05-21,1983,0,8.324,0,rain,0,5,0
1983-05-22,1983,0,9.452,0,rain,0,5,0
1983-05-23,1983,0,12.177,0,rain,0,5,0
1983-05-24,1983,0,13.747,0,rain,0,5,0
1983-05-25,1983,0,14.39,0,rain,0,5,0
1983-05-26,1983,0,14.783,0,rain,0,5,0
1983-05-27,1983,0,15.515,0,rain,0,5,0
1983-05-28,1983,0.001,15.058,0,rain,0,5,0
1983-05-29,1983,0,14.682,0,rain,0,5,0
1983-05-30,1983,0,13.24,0,rain,0,5,0
1983-05-31,1983,0,12.823,0,rain,0,5,0
1983-06-01,1983,0,11.84,0,rain,0,6,0
1983-06-02,1983,0,9.523,0,rain,0,6,0
1983-06-03,1983,0,11.074,0,rain,0,6,0
1983-06-04,1983,0,11.602,0,rain,0,6,0
1983-06-05,1983,0,10.766,0,rain,0,6,0
1983-06-06,1983,0,11.41,0,rain,0,6,0
1983-06-07,1983,0,12.682,0,rain,0,6,0
1983-06-08,1983,0,13.987,0,rain,0,6,0
1983-06-09,1983,0,12.584,0,rain,0,6,0
1983-06-10,1983,0,14.016,0,rain,0,6,0
1983-06-11,1983,0,15.484,0,rain,0,6,0
1983-06-12,1983,2.919,9.022,0,rain,0,6,0
1983-06-13,1983,0,7.412,0,rain,0,6,0
1983-06-14,1983,0,9.833,0,rain,0,6,0
1983-06-15,1983,0,14.219,0,rain,0,6,0
1983-06-16,1983,0,15.627,0,rain,0,6,0
1983-06-17,1983,0,16.676,0,rain,0,6,0
1983-06-18,1983,0,17.809,0,rain,0,6,0
1983-06-19,1983,0,16.752,0,rain,0,6,0
1983-06-20,1983,0,17.091,0,rain,0,6,0
1983-06-21,1983,0,17.926,0,rain,0,6,0
1983-06-22,1983,0,17.917,0,rain,0,6,0
1983-06-23,1983,2.644,16.16,0,rain,0,6,0
1983-06-24,1983,15.807,12.483,0,rain,0,6,0
1983-06-25,1983,4.175,12.87,0,rain,0,6,0
1983-06-26,1983,0,12.932,0,rain,0,6,0
1983-06-27,1983,0,13.562,0,rain,0,6,0
1983-06-28,1983,0,15.395,0,rain,0,6,0
1983-06-29,1983,0,16.899,0,rain,0,6,0
1983-06-30,1983,0,16.32,0,rain,0,6,0
1983-07-01,1983,0,16.669,0,rain,0,7,0
1983-07-02,1983,0,16.887,0,rain,0,7,0
1983-07-03,1983,0,17.508,0,rain,0,7,0
1983-07-04,1983,0,18.237,0,rain,0,7,0
1983-07-05,1983,0.372,19.061,0,rain,0,7,0
1983-07-06,1983,0.231,20.118,0,rain,0,7,0
1983-07-07,1983,0,18.516,0,rain,0,7,0
1983-07-08,1983,3.172,17.885,0,rain,0,7,0
1983-07-09,1983,12.51,17.353,0,rain,0,7,0
1983-07-10,1983,0,17.427,0,rain,0,7,0
1983-07-11,1983,0,17.348,0,rain,0,7,0
1983-07-12,1983,0,17.658,0,rain,0,7,0
1983-07-13,1983,0.001,18.811,0,rain,0,7,0
1983-07-14,1983,0,19.564,0,rain,0,7,0
1983-07-15,1983,0,18.644,0,rain,0,7,0
1983-07-16,1983,0,18.554,0,rain,0,7,0
1983-07-17,1983,0,19.064,0,rain,0,7,0
1983-07-18,1983,0,20.274,0,rain,0,7,0
1983-07-19,1983,60.595,19.114,0,rain,0,7,0
1983-07-20,1983,2.996,18.155,0,rain,0,7,0
1983-07-21,1983,8.059,16.465,0,rain,0,7,0
1983-07-22,1983,14.05,15.988,0,rain,0,7,0
1983-07-23,1983,6.776,16.309,0,rain,0,7,0
1983-07-24,1983,7.817,18.331,0,rain,0,7,0
1983-07-25,1983,2.496,15.968,0,rain,0,7,0
1983-07-26,1983,18.589,15.972,0,rain,0,7,0
1983-07-27,1983,11.431,15.184,0,rain,0,7,0
1983-07-28,1983,9.248,17.522,0,rain,0,7,0
1983-07-29,1983,8.012,19.09,0,rain,0,7,0
1983-07-30,1983,46.968,18.653,0,rain,0,7,0
1983-07-31,1983,6.018,17.355,0,rain,0,7,0
1983-08-01,1983,16.749,18.229,0,rain,0,8,0
1983-08-02,1983,2.362,17.932,0,rain,0,8,0
1983-08-03,1983,3.569,18.396,0,rain,0,8,0
1983-08-04,1983,1.547,18.317,0,rain,0,8,0
1983-08-05,1983,5.082,19.402,0,rain,0,8,0
1983-08-06,1983,0,18.932,0,rain,0,8,0
1983-08-07,1983,7.476,19.364,0,rain,0,8,0
1983-08-08,1983,0,19.762,0,rain,0,8,0
1983-08-09,1983,0,18.969,0,rain,0,8,0
1983-08-10,1983,22.333,17.891,0,rain,0,8,0
1983-08-11,1983,13.049,16.895,0,rain,0,8,0
1983-08-12,1983,0,17.416,0,rain,0,8,0
1983-08-13,1983,0.045,18.905,0,rain,0,8,0
1983-08-14,1983,0,19.005,0,rain,0,8,0
1983-08-15,1983,0,19.035,0,rain,0,8,0
1983-08-16,1983,0,18.851,0,rain,0,8,0
1983-08-17,1983,0.574,17.923,0,rain,0,8,0
1983-08-18,1983,4.913,15.622,0,rain,0,8,0
1983-08-19,1983,0,15.574,0,rain,0,8,0
1983-08-20,1983,0,16.749,0,rain,0,8,0
1983-08-21,1983,0,16.999,0,rain,0,8,0
1983-08-22,1983,0,16.965,0,rain,0,8,0
